fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
2460;2488;0.00097;0.01163;0;1056.8;1268.16;1585.2;0;0;1;-30;30
2508;2461;0.00053;0.02122;0;234.79;281.75;422.62;1.01;0;1;-30;30
2462;2463;0.0002;0.00178;0;232.73;279.28;349.1;0;0;1;-30;30
2462;2463;0.00022;0.00147;0;232.71;279.25;349.07;0;0;1;-30;30
2463;2466;3.00E-05;0.00046;0;67;80.4;120.6;0;0;1;-30;30
2463;2478;0.00987;0.05706;0;203.05;243.66;304.58;0;0;1;-30;30
2463;2479;0.01184;0.05229;0;109.28;131.13;196.7;0;0;1;-30;30
2493;2463;0.00045;0.01967;0;190.12;228.15;342.22;1.00687;0;1;-30;30
2463;2497;0.00914;0.06029;0;60.75;72.9;91.12;0;0;1;-30;30
2464;2486;0.00019;0.00178;0;74.77;89.72;112.15;0;0;1;-30;30
2466;2496;0.00125;0.1;0;67.33;80.79;121.19;1.00175;0;1;-30;30
2467;2475;0.00014;0.00078;0;154.08;184.89;231.12;0;0;1;-30;30
2467;2491;0.00125;0.1;0;81.72;98.07;147.1;1.00607;0;1;-30;30
2467;2492;0.00125;0.1;0;81.72;98.07;147.1;1.00607;0;1;-30;30
2468;2477;0.00065;0.00768;0;1124.34;1349.21;2023.82;0;0;1;-30;30
2468;2493;0.0013;0.01837;0;459.31;551.18;826.77;0;0;1;-30;30
2468;2504;0.00105;0.01455;0;1028.18;1233.82;1850.72;0;0;1;-30;30
2469;2497;0.0008;0.0046;0;50;60;90;0;0;1;-30;30
2469;2497;0.00082;0.00497;0;50;60;90;0;0;1;-30;30
2478;2470;0.00212;0.08472;0;109.74;131.69;197.53;0.99018;0;1;-30;30
2478;2471;0.00212;0.08472;0;109.74;131.69;197.53;0.99018;0;1;-30;30
2478;2472;0.00212;0.08472;0;109.74;131.69;197.53;0.99018;0;1;-30;30
2478;2473;0.00212;0.08472;0;109.74;131.69;197.53;0.99018;0;1;-30;30
2474;2479;0.00063;0.0065;0;190.92;229.1;286.37;0;0;1;-30;30
2474;2486;0.00015;0.00197;0;105.78;126.94;158.67;0;0;1;-30;30
2475;2476;0.01047;0.05798;0;234.4;281.28;351.6;0;0;1;-30;30
2477;2504;0.00067;0.01081;0;588.95;706.74;1060.11;0;0;1;-30;30
2478;2487;0.01009;0.05524;0;314.92;377.9;566.85;0;0;1;-30;30
2479;2490;0.00135;0.00883;0;43.64;52.37;78.56;0;0;1;-30;30
2479;2497;0.01187;0.05524;0;120.05;144.06;180.08;0;0;1;-30;30
2479;2509;0.00088;0.00777;0;197.07;236.49;295.61;0;0;1;-30;30
2479;2509;0.0015;0.00705;0;198.76;238.52;298.15;0;0;1;-30;30
2481;2505;0.0016;0.02118;0;733.23;879.88;1319.82;0;0;1;-30;30
2482;2505;7.00E-05;0.0013;0;50;60;90;0;0;1;-30;30
2506;2483;0.00212;0.08472;0;128.48;154.18;231.27;1.01;0;1;-30;30
2506;2484;0.00212;0.08472;0;128.48;154.18;231.27;1.01;0;1;-30;30
2506;2485;0.00212;0.08472;0;128.48;154.18;231.27;1.01;0;1;-30;30
2487;2489;0.00668;0.04457;0;320.8;384.96;481.2;0;0;1;-30;30
2488;2497;0.00038;0.02662;0;276.73;332.08;415.1;0.9939;0;1;-30;30
2488;2506;0.00012;0.0013;0;513.8;616.56;924.84;0;0;1;-30;30
2493;2505;0.00138;0.0212;0;253.83;304.6;380.74;0;0;1;-30;30
2494;2505;7.00E-05;0.0012;0;50;60;90;0;0;1;-30;30
2497;2509;0.00977;0.05363;0;98.17;117.81;176.71;0;0;1;-30;30
2505;2507;8.00E-05;0.00127;0;50;60;90;0;0;1;-30;30
2505;2508;8.00E-05;0.00125;0;469.49;563.39;845.08;0;0;1;-30;30
2510;2554;0.00048;0.00322;0;1143.17;1371.8;1714.75;0;0;1;-30;30
2510;2554;0.0005;0.00317;0;1145.29;1374.35;1717.93;0;0;1;-30;30
2510;2747;0.0001;0.01;0;480.16;576.19;720.24;0;0;1;-30;30
2516;2511;0.00212;0.08472;0;68.61;82.33;123.5;1.01;0;1;-30;30
2512;2514;0.26188;0.5838;0;15.58;18.7;28.05;0;0;1;-30;30
2516;2512;0.00125;0.1;0;56.88;68.25;102.38;1;0;1;-30;30
2521;2512;0.00125;0.1;0;105.52;126.63;189.94;1;0;1;-30;30
2522;2512;0.00125;0.1;0;50.4;60.48;75.6;1;0;1;-30;30
2512;2525;0.00212;0.08472;0;125.71;150.85;226.28;1.01;0;1;-30;30
2512;2526;0.00212;0.08472;0;125.71;150.85;226.28;1.01;0;1;-30;30
2512;2528;0.0122;0.05982;0;112.35;134.82;202.24;0;0;1;-30;30
2512;2528;2.0062;3.5723;0;50;60;90;0;0;1;-30;30
2512;2549;0.00212;0.08472;0;83.18;99.82;149.73;1.01;0;1;-30;30
2512;2550;0.00212;0.08472;0;83.18;99.82;149.73;1.01;0;1;-30;30
2512;2559;0.00838;0.03848;0;95.84;115.01;172.52;0;0;1;-30;30
2512;2559;0.21151;1.0215;0;50;60;90;0;0;1;-30;30
2513;2554;0.00193;0.01416;0;303.25;363.9;545.85;0;0;1;-30;30
2516;2514;0.00125;0.1;0;43.14;51.77;77.65;1;0;1;-30;30
2514;2519;0.00962;0.03813;0;49.67;59.6;89.4;0;0;1;-30;30
2514;2520;0.00212;0.08472;0;103.55;124.25;186.38;1.01;0;1;-30;30
2521;2514;0.00125;0.1;0;79.59;95.5;119.38;1;0;1;-30;30
2522;2514;0.00125;0.1;0;72.26;86.72;130.08;1;0;1;-30;30
2514;2528;0.0235;0.07623;0;39.12;46.94;70.41;0;0;1;-30;30
2514;2528;0.30564;1.2546;0;50;60;90;0;0;1;-30;30
2514;2529;0.00212;0.08472;0;103.55;124.25;186.38;1.01;0;1;-30;30
2514;2530;0.00212;0.08472;0;103.55;124.25;186.38;1.01;0;1;-30;30
2514;2546;0.0048;0.01827;0;246.55;295.86;443.78;0;0;1;-30;30
2514;2546;0.00539;0.01612;0;274;328.8;493.2;0;0;1;-30;30
2514;2559;0.91275;1.922;0;50;60;90;0;0;1;-30;30
2515;2533;0.00363;0.03446;0;543.53;652.24;978.36;0;0;1;-30;30
2515;2554;0.00037;0.00418;0;296.73;356.07;534.11;0;0;1;-30;30
2516;2521;0.84758;2.035;0;50;60;90;0;0;1;-30;30
2516;2522;0.00071;0.006;0;486.41;583.7;875.54;0;0;1;-30;30
2516;2522;0.00072;0.00587;0;496.93;596.32;894.48;0;0;1;-30;30
2516;2522;0.13425;0.77175;0;50;60;90;0;0;1;-30;30
2516;2528;-0.007712;0.1;0;50;60;90;1;0;1;-30;30
2516;2528;0.00025;0.02401;0;59.67;71.61;107.41;0.99931;-0.093;1;-30;30
2516;2533;0.00263;0.02613;0;209.69;251.63;377.44;0;0;1;-30;30
2516;2545;0.00166;0.01885;0;268.43;322.11;483.17;0;0;1;-30;30
2516;2553;0.00212;0.08472;0;68.62;82.34;123.52;1.01;0;1;-30;30
2516;2559;0.00125;0.1;0;37.28;44.74;55.93;1;0;1;-30;30
2516;2598;0.0001;0.01;0;308.25;369.9;462.37;0;0;1;-30;30
2533;2517;0.00212;0.08472;0;130.91;157.09;235.63;1.01;0;1;-30;30
2533;2518;0.00212;0.08472;0;130.91;157.09;235.63;1.01;0;1;-30;30
2519;2528;0.01408;0.05583;0;24.8;29.76;44.64;0;0;1;-30;30
2521;2522;0.32285;1.3627;0;50;60;90;0;0;1;-30;30
2521;2528;0.00125;0.1;0;72.47;86.97;108.71;1;0;1;-30;30
2521;2533;0.00099;0.01049;0;289.68;347.62;434.52;0;0;1;-30;30
2521;2556;0.00212;0.08472;0;112.97;135.56;203.35;1.01;0;1;-30;30
2521;2557;0.00212;0.08472;0;112.97;135.56;203.35;1.01;0;1;-30;30
2521;2558;0.00212;0.08472;0;112.97;135.56;203.35;1.01;0;1;-30;30
2521;2559;0.00125;0.1;0;68.52;82.22;123.33;1;0;1;-30;30
2522;2528;0.00125;0.1;0;41.07;49.28;73.92;1;0;1;-30;30
2522;2534;0.00212;0.08472;0;75.71;90.85;136.28;1.01;0;1;-30;30
2522;2535;0.00212;0.08472;0;124.08;148.89;223.34;1.01;0;1;-30;30
2522;2536;0.00212;0.08472;0;124.08;148.89;223.34;1.01;0;1;-30;30
2522;2551;0.00212;0.08472;0;75.71;90.85;136.28;1.01;0;1;-30;30
2522;2559;-0.00945;0.1;0;50;60;90;1;0;1;-30;30
2540;2523;0.00212;0.08472;0;121.79;146.14;219.22;1.01;0;1;-30;30
2524;2554;0.00189;0.01446;0;297.84;357.41;536.12;0;0;1;-30;30
2528;2527;0.00212;0.08472;0;93.72;112.46;168.69;1.01;0;1;-30;30
2528;2548;0.00212;0.08472;0;93.72;112.46;168.69;1.01;0;1;-30;30
2528;2559;0.00356;0.02241;0;136.16;163.39;245.08;0;0;1;-30;30
2528;2559;0.16184;1.113;0;50;60;90;0;0;1;-30;30
2554;2531;0.00212;0.08472;0;93.93;112.72;169.08;1.01;0;1;-30;30
2554;2532;0.00212;0.08472;0;93.93;112.72;169.08;1.01;0;1;-30;30
2533;2537;0.00212;0.08472;0;131.99;158.38;237.57;1.01;0;1;-30;30
2533;2538;0.00212;0.08472;0;131.99;158.38;237.57;1.01;0;1;-30;30
2533;2539;0.00212;0.08472;0;131.99;158.38;237.57;1.01;0;1;-30;30
2533;2554;0.0036;0.04;0;500.06;600.07;900.1;0;0;1;-30;30
2533;2555;0.00212;0.08472;0;131.99;158.38;237.57;1.01;0;1;-30;30
2540;2541;0.00212;0.08472;0;122.75;147.3;220.95;1.01;0;1;-30;30
2540;2542;0.00212;0.08472;0;122.75;147.3;220.95;1.01;0;1;-30;30
2540;2543;0.00212;0.08472;0;122.75;147.3;220.95;1.01;0;1;-30;30
2540;2544;0.00212;0.08472;0;122.75;147.3;220.95;1.01;0;1;-30;30
2540;2546;0.00063;0.02931;0;263.81;316.58;474.86;1.01;0;1;-30;30
2540;2546;0.00062;0.02992;0;264.1;316.92;475.38;0.99;0;1;-30;30
2540;2554;0.00152;0.01599;0;559.62;671.55;1007.32;0;0;1;-30;30
2540;2554;0.00156;0.01568;0;570.44;684.53;1026.8;0;0;1;-30;30
2545;2717;0.0001;0.01;0;357.81;429.37;536.71;0;0;1;-30;30
2554;2547;0.00212;0.08472;0;93.93;112.72;169.08;1.01;0;1;-30;30
2559;2552;0.00212;0.08472;0;119.67;143.6;215.4;1.01;0;1;-30;30
2554;2665;0.0001;0.01;0;203.31;243.98;304.97;0;0;1;-30;30
2560;2571;7.00E-05;0.00068;0;302.3;362.77;544.15;0;0;1;-30;30
2560;2600;0;0.05667;0;211.04;253.25;379.88;1.00706;0;1;-30;30
2560;2682;0;0.04545;0;256.03;307.23;460.85;1.00659;0;1;-30;30
2560;2687;0.00669;0.05272;0;153.68;184.42;276.63;0;0;1;-30;30
2560;2748;0;0.05667;0;211.04;253.25;379.88;1.00706;0;1;-30;30
2560;2754;0.01129;0.05381;0;116.58;139.89;174.87;0;0;1;-30;30
2560;2756;0.003;0.03068;0;304.2;365.04;456.29;0;0;1;-30;30
2561;2567;0.00163;0.01819;0;225.57;270.69;406.03;0;0;1;-30;30
2562;2564;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2566;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2572;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2575;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2602;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2603;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2605;0.00689;0.05429;0;98.5;118.2;177.29;0;0;1;-30;30
2562;2613;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2627;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2628;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2629;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2637;0.00318;0.0251;0;132.13;158.55;198.19;0;0;1;-30;30
2562;2640;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2671;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2681;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2685;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2687;0.0037;0.02918;0;98.86;118.63;148.29;0;0;1;-30;30
2562;2699;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2704;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2706;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2709;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2724;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2731;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2737;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2738;0.01447;0.04647;0;48.51;58.22;72.77;0;0;1;-30;30
2562;2745;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2756;0.00553;0.02634;0;85.92;103.1;154.65;0;0;1;-30;30
2562;2756;0.00935;0.03001;0;73.57;88.28;132.42;0;0;1;-30;30
2562;2758;0;0.1;0;50;60;90;1;0;1;-30;30
2562;2777;0;0.1;0;50;60;90;1;0;1;-30;30
2637;2563;0;0.1;0;50;60;90;1.01;0;1;-30;30
2738;2565;0;0.1;0;50;60;90;1;0;1;-30;30
2567;2593;0.00109;0.01324;0;505.8;606.96;910.44;0;0;1;-30;30
2567;2608;0.00107;0.07923;0;282.48;338.98;508.47;0.99933;0;1;-30;30
2567;2643;0.00084;0.01064;0;1033.31;1239.97;1859.95;1.01;0;1;-30;30
2643;2568;0;0.04332;0;104.02;124.83;156.03;1.01;0;1;-30;30
2643;2568;0;0.04332;0;104.02;124.83;156.03;1.01;0;1;-30;30
2568;2646;0.01379;0.0443;0;97.49;116.98;175.48;0;0;1;-30;30
2568;2673;0.0084;0.06621;0;214.04;256.84;321.05;0;0;1;-30;30
2568;2694;0.00615;0.04848;0;150.23;180.27;225.34;0;0;1;-30;30
2568;2761;0.02224;0.07142;0;86.68;104.02;130.03;0;0;1;-30;30
2569;2589;0.00113;0.00362;0;59.19;71.02;88.78;0;0;1;-30;30
2569;2589;0.00113;0.00362;0;59.19;71.02;88.78;0;0;1;-30;30
2570;2634;0.00032;0.00526;0;992.06;1190.47;1785.71;0;0;1;-30;30
2570;2648;0.00017;0.00279;0;661.53;793.83;1190.75;0;0;1;-30;30
2570;2702;0.00051;0.00643;0;903.16;1083.8;1625.7;0;0;1;-30;30
2571;2589;0.02312;0.11021;0;231.87;278.24;347.8;0;0;1;-30;30
2571;2756;0.0044;0.03467;0;151.83;182.19;273.29;0;0;1;-30;30
2573;2624;0.00053;0.02122;0;330.53;396.63;594.95;1.01;0;1;-30;30
2573;2625;0.00053;0.02122;0;330.53;396.63;594.95;1.01;0;1;-30;30
2573;2747;0.00059;0.00906;0;1056.23;1267.48;1584.35;0;0;1;-30;30
2642;2574;0;0.04127;0;355.56;426.67;640.01;1.01;0;1;-30;30
2576;2596;0.00057;0.00725;0;543.39;652.07;815.09;0;0;1;-30;30
2576;2645;0;0.05435;0;231.44;277.73;416.59;1.01;0;1;-30;30
2576;2668;4.00E-05;0.0004;0;497.28;596.74;745.93;0;0;1;-30;30
2576;2675;0.0017;0.01741;0;543.57;652.28;815.35;0;0;1;-30;30
2576;2680;0.00097;0.0123;0;539.62;647.55;971.32;0;0;1;-30;30
2576;2743;0;0.05435;0;229.27;275.13;412.69;1.01;0;1;-30;30
2576;2772;0;0.05435;0;229.27;275.13;412.69;1.01;0;1;-30;30
2577;2675;0.00018;0.00233;0;834.89;1001.87;1252.34;0;0;1;-30;30
2577;2688;0;0.04548;0;95.64;114.77;172.15;0.99;0;1;-30;30
2577;2688;0;0.04548;0;95.64;114.77;172.15;0.99;0;1;-30;30
2577;2702;0.00029;0.00366;0;527.78;633.33;791.67;0;0;1;-30;30
2577;2714;0;0.04797;0;179.98;215.98;323.97;0.99;0;1;-30;30
2577;2714;0;0.04797;0;179.98;215.98;323.97;0.99;0;1;-30;30
2577;2768;8.00E-05;0.00089;0;495.88;595.06;743.82;0;0;1;-30;30
2578;2650;0.00031;0.00316;0;97.31;116.78;145.97;0;0;1;-30;30
2578;2714;0.00132;0.0063;0;97.71;117.26;146.57;0;0;1;-30;30
2579;2638;0.00043;0.00434;0;260.45;312.54;390.68;0;0;1;-30;30
2738;2580;0;0.1;0;50;60;90;1;0;1;-30;30
2581;2764;0.00269;0.03425;0;708.15;849.78;1274.67;0;0;1;-30;30
2582;2697;0.01001;0.07892;0;139.46;167.35;209.19;0;0;1;-30;30
2582;2756;0.00392;0.03091;0;147.58;177.1;265.65;0;0;1;-30;30
2583;2741;0.00851;0.04056;0;22.69;27.22;40.84;0;0;1;-30;30
2637;2584;0;0.1;0;50;60;90;1.00089;0;1;-30;30
2744;2585;0;0.1;0;29.96;35.95;53.93;1.00295;0;1;-30;30
2631;2586;0;0.04138;0;233.29;279.95;419.92;0.99;0;1;-30;30
2738;2587;0;0.1;0;50;60;90;1;0;1;-30;30
2588;2634;0.00088;0.01455;0;1209.56;1451.48;2177.22;0;0;1;-30;30
2588;2634;0.00087;0.01433;0;1228.12;1473.74;2210.61;0;0;1;-30;30
2588;2665;0.0023;0.03797;0;727.28;872.74;1309.1;0;0;1;-30;30
2588;2725;0.00025;0.00324;0;1331.81;1598.18;1997.72;0;0;1;-30;30
2588;2764;0.00133;0.01364;0;516.73;620.07;930.11;0;0;1;-30;30
2589;2605;0.00603;0.02877;0;174.58;209.5;314.24;0;0;1;-30;30
2738;2590;0;0.1;0;50;60;90;1;0;1;-30;30
2738;2591;0;0.1;0;50;60;90;1;0;1;-30;30
2592;2634;0.00027;0.00344;0;1140.14;1368.17;2052.25;0;0;1;-30;30
2592;2638;0;0.04797;0;130.45;156.54;195.67;0.99;0;1;-30;30
2592;2638;0;0.04797;0;130.45;156.54;195.67;0.99;0;1;-30;30
2592;2653;0;0.04925;0;239.19;287.02;430.54;0.99;0;1;-30;30
2592;2653;0;0.04925;0;239.19;287.02;430.54;0.99;0;1;-30;30
2592;2692;0.00028;0.00351;0;1012.36;1214.83;1822.25;0;0;1;-30;30
2592;2725;0.00105;0.01739;0;1393.46;1672.15;2508.22;0;0;1;-30;30
2592;2739;0.00023;0.00298;0;701.46;841.75;1262.63;0;0;1;-30;30
2593;2734;0.00221;0.01891;0;251.91;302.29;453.44;0;0;1;-30;30
2725;2594;0;0.04407;0;327.52;393.02;589.53;1.01;0;1;-30;30
2595;2650;0.0002;0.00204;0;227.29;272.75;340.94;0;0;1;-30;30
2595;2650;0.00025;0.00264;0;227.34;272.81;341.01;0;0;1;-30;30
2596;2605;0;0.04797;0;85.87;103.04;154.57;0.99;0;1;-30;30
2596;2605;0;0.04797;0;85.87;103.04;154.57;0.99;0;1;-30;30
2596;2605;0;0.04797;0;85.87;103.04;154.57;0.99;0;1;-30;30
2596;2631;0.00057;0.00725;0;522.5;627;940.5;0;0;1;-30;30
2722;2597;0;0.1;0;50;60;90;1.0005;0;1;-30;30
2598;2665;0.0017;0.02819;0;658.53;790.24;1185.36;0;0;1;-30;30
2599;2718;0.0157;0.07482;0;152.42;182.91;228.63;0;0;1;-30;30
2599;2720;0.00617;0.02941;0;101.65;121.98;152.47;0;0;1;-30;30
2601;2632;0;0.1;0;56.82;68.19;102.28;1.00598;0;1;-30;30
2601;2667;0.00145;0.01145;0;231.82;278.18;347.72;0;0;1;-30;30
2601;2684;0;0.1;0;56.82;68.18;102.27;1.00597;0;1;-30;30
2601;2721;0;0.1;0;56.82;68.19;102.28;1.00598;0;1;-30;30
2601;2732;0;0.1;0;97.35;116.83;175.24;1.00828;0;1;-30;30
2601;2775;0.00066;0.00518;0;233.32;279.99;349.98;0;0;1;-30;30
2634;2604;0;0.04444;0;223.38;268.05;402.08;1.00057;0;1;-30;30
2605;2754;0.00603;0.02877;0;92.09;110.51;138.14;0;0;1;-30;30
2606;2664;0.00037;0.00401;0;228.92;274.71;343.38;0;0;1;-30;30
2606;2664;0.00037;0.00401;0;228.92;274.71;343.38;0;0;1;-30;30
2606;2729;0.00028;0.00296;0;272.72;327.26;409.08;0;0;1;-30;30
2607;2673;0.00995;0.07845;0;73.2;87.84;109.8;0;0;1;-30;30
2607;2697;0.00922;0.04395;0;45.11;54.13;67.67;0;0;1;-30;30
2609;2670;0;0.04797;0;190.7;228.84;343.27;0.99;0;1;-30;30
2609;2670;0;0.04797;0;190.7;228.84;343.27;0.99;0;1;-30;30
2609;2702;6.00E-05;0.0008;0;987.88;1185.46;1778.19;0;0;1;-30;30
2609;2742;0;0.04925;0;205.39;246.47;369.7;0.99;0;1;-30;30
2609;2742;0;0.04925;0;205.39;246.47;369.7;0.99;0;1;-30;30
2609;2752;0.00012;0.00134;0;472.48;566.98;708.73;0;0;1;-30;30
2610;2623;0.00108;0.00517;0;131.79;158.15;197.69;0;0;1;-30;30
2610;2623;0.00108;0.00517;0;131.79;158.15;197.69;0;0;1;-30;30
2610;2657;0.00654;0.03119;0;157.01;188.41;235.51;0;0;1;-30;30
2702;2610;0;0.04797;0;79.86;95.83;143.75;0.99;0;1;-30;30
2702;2610;0;0.04797;0;79.86;95.83;143.75;0.99;0;1;-30;30
2738;2611;0;0.1;0;50;60;90;1;0;1;-30;30
2612;2690;0.00121;0.01227;0;110.93;133.12;199.68;0;0;1;-30;30
2612;2690;0.00121;0.01227;0;110.93;133.12;199.68;0;0;1;-30;30
2612;2751;0.00117;0.00926;0;58.84;70.61;105.91;0;0;1;-30;30
2614;2649;0.00097;0.01239;0;444.52;533.42;666.78;1.01;0;1;-30;30
2614;2747;0.00092;0.01031;0;443.31;531.98;664.97;0;0;1;-30;30
2615;2650;0.0019;0.00905;0;221.16;265.39;331.74;0;0;1;-30;30
2615;2650;0.0019;0.00905;0;221.16;265.39;331.74;0;0;1;-30;30
2675;2615;0;0.04563;0;193.34;232.01;348.01;0.99;0;1;-30;30
2675;2615;0;0.04563;0;193.34;232.01;348.01;0.99;0;1;-30;30
2616;2622;0.0061;0.03744;0;83.37;100.05;125.06;0;0;1;-30;30
2616;2622;0.0061;0.03744;0;83.37;100.05;125.06;0;0;1;-30;30
2616;2689;0.00576;0.03535;0;84.19;101.03;126.28;0;0;1;-30;30
2616;2698;0;0.1;0;84.36;101.23;151.84;1.00749;0;1;-30;30
2616;2776;0.00052;0.00321;0;153.67;184.41;230.51;0;0;1;-30;30
2766;2617;0;0.1;0;40.59;48.71;73.07;1.00188;0;1;-30;30
2738;2618;0;0.1;0;50;60;90;1;0;1;-30;30
2741;2619;0;0.1;0;31.54;37.85;56.77;1.0046;0;1;-30;30
2687;2620;0;0.1;0;50;60;90;1;0;1;-30;30
2621;2697;0.03423;0.10993;0;28.51;34.22;51.32;0;0;1;-30;30
2621;2730;0.02731;0.08769;0;50;60;90;0;0;1;-30;30
2631;2622;0;0.04797;0;147.35;176.83;265.24;0.99;0;1;-30;30
2631;2622;0;0.04797;0;147.35;176.83;265.24;0.99;0;1;-30;30
2622;2762;0.00298;0.02354;0;76.14;91.37;114.22;0;0;1;-30;30
2622;2762;0.00298;0.02354;0;76.14;91.37;114.22;0;0;1;-30;30
2622;2775;0.00298;0.02354;0;92.67;111.21;139.01;0;0;1;-30;30
2622;2775;0.00298;0.02354;0;92.67;111.21;139.01;0;0;1;-30;30
2623;2701;0.00173;0.01365;0;106.48;127.77;191.66;0;0;1;-30;30
2623;2701;0.00173;0.01365;0;106.48;127.77;191.66;0;0;1;-30;30
2637;2626;0;0.1;0;16.48;19.78;29.66;1.01;0;1;-30;30
2634;2630;0;0.04444;0;223.38;268.05;402.08;1.00057;0;1;-30;30
2631;2642;0.00208;0.02643;0;975.97;1171.16;1756.74;0;0;1;-30;30
2631;2651;0;0.04444;0;217.22;260.66;390.99;0.99;0;1;-30;30
2631;2675;0.00034;0.00432;0;1299.9;1559.87;2339.81;0;0;1;-30;30
2631;2701;0;0.04925;0;169.08;202.9;304.35;0.99;0;1;-30;30
2631;2701;0;0.04925;0;169.08;202.9;304.35;0.99;0;1;-30;30
2631;2725;0.00209;0.0266;0;966.67;1160.01;1740.01;0;0;1;-30;30
2631;2739;0.00034;0.00432;0;709.2;851.04;1063.8;0;0;1;-30;30
2631;2774;0;0.04444;0;217.22;260.66;390.99;0.99;0;1;-30;30
2738;2633;0;0.1;0;50;60;90;1;0;1;-30;30
2634;2648;0.00017;0.00279;0;1206.77;1448.12;2172.18;0;0;1;-30;30
2634;2658;0;0.04138;0;247.47;296.96;445.44;1.00046;0;1;-30;30
2635;2650;0.00031;0.00316;0;156.61;187.93;234.92;0;0;1;-30;30
2635;2742;0.00336;0.016;0;156.85;188.23;235.28;0;0;1;-30;30
2637;2636;0;0.1;0;50;60;90;1.00089;0;1;-30;30
2637;2646;0.00895;0.07061;0;115.75;138.9;173.62;0;0;1;-30;30
2637;2654;0;0.1;0;33.53;40.23;60.35;1.01;0;1;-30;30
2637;2678;0;0.1;0;50;60;90;1.01;0;1;-30;30
2637;2713;0;0.1;0;50;60;90;1.00089;0;1;-30;30
2637;2716;0;0.1;0;16.6;19.92;29.88;1.01;0;1;-30;30
2637;2771;0;0.1;0;33.53;40.23;60.35;1.01;0;1;-30;30
2637;2773;0;0.1;0;50;60;90;1.00089;0;1;-30;30
2649;2639;0;0.1;0;135.35;162.42;243.63;1.01;0;1;-30;30
2696;2641;0;0.06667;0;187.52;225.02;337.53;0.99;0;1;-30;30
2642;2647;0;0.04407;0;334.18;401.02;601.53;1.01;0;1;-30;30
2642;2652;0;0.04407;0;334.18;401.02;601.53;1.01;0;1;-30;30
2642;2725;1.00E-05;0.0002;0;625.91;751.09;938.86;0;0;1;-30;30
2642;2764;0.00097;0.0123;0;637.39;764.87;956.09;0;0;1;-30;30
2643;2680;0.00018;0.00233;0;528.63;634.35;951.53;0;0;1;-30;30
2643;2710;0.00028;0.00282;0;1231.04;1477.25;2215.87;0;0;1;-30;30
2690;2644;0;0.06667;0;188.77;226.52;339.79;1.00824;0;1;-30;30
2649;2646;0;0.0505;0;225.4;270.48;338.09;0.99721;0;1;-30;30
2646;2672;0;0.1;0;135.5;162.6;243.91;1.01;0;1;-30;30
2646;2700;0.00112;0.01141;0;206.31;247.57;309.47;0;0;1;-30;30
2646;2708;0;0.1;0;135.5;162.6;243.91;1.01;0;1;-30;30
2646;2738;0.00858;0.06762;0;137.24;164.69;205.86;0;0;1;-30;30
2646;2744;0.01187;0.05656;0;98.82;118.58;148.23;0;0;1;-30;30
2649;2668;0.00177;0.01811;0;582.16;698.59;873.24;0;0;1;-30;30
2649;2693;0;0.1;0;151.92;182.3;273.46;1.01;0;1;-30;30
2649;2702;0.00199;0.02534;0;631.71;758.05;947.56;0;0;1;-30;30
2649;2710;0.00024;0.00242;0;1233.49;1480.19;2220.28;0;0;1;-30;30
2649;2712;0.00049;0.00505;0;352.03;422.44;528.05;0;0;1;-30;30
2649;2728;0;0.1;0;151.92;182.3;273.46;1.01;0;1;-30;30
2649;2733;0;0.1;0;151.92;182.3;273.46;1.01;0;1;-30;30
2649;2753;0;0.1;0;137.02;164.43;246.64;1.01;0;1;-30;30
2649;2759;0;0.1;0;137.02;164.43;246.64;1.01;0;1;-30;30
2649;2769;0;0.1;0;137.02;164.43;246.64;1.01;0;1;-30;30
2653;2659;0.00035;0.00353;0;239.02;286.82;430.23;0;0;1;-30;30
2653;2659;0.00035;0.00353;0;239.02;286.82;430.23;0;0;1;-30;30
2655;2666;0.00034;0.00369;0;222.11;266.53;399.8;0;0;1;-30;30
2696;2656;0;0.06667;0;187.52;225.02;337.53;0.99;0;1;-30;30
2675;2657;0;0.04529;0;63.55;76.26;95.32;0.99;0;1;-30;30
2675;2657;0;0.04529;0;63.55;76.26;95.32;0.99;0;1;-30;30
